sw_url,first_result,first_scan_date,last_result,last_scan_date,positive,vt_link,text,total
https://frifagbevegelse.no/?app=NeoDirect&com=37/8/1de682d2a5&payload=eyJzd19wYXRoIjoiLz9hcHA9TmVvRGlyZWN0JmNvbT0zNy84LzFkZTY4MmQyYTUiLCJwcm9kdWN0TmFtZSI6IjQyOjIzIiwicHVzaFVybCI6Imh0dHBzOi8vcHVzaHNlcnZlci5sb21lZGlhLm5vL25lb3B1c2gvc3Vic2NyaWJlIiwicHVzaEtleSI6IkJOcmdmeU9DMUtLRGx0VkdILThwUXJRQlM5dENFVWFfeGxyNUJCTU5mOWd6VkpHSUJQS0pRdFhaQnBkWnhhMTBfVmpRQ1FpUXRkZ3g4dFhMNU1qaUlJUSIsIm9mZmxpbmVfcGF0aCI6Ii8%2FYXBwPU5lb0RpcmVjdCZjb209MzcvOS81YWU2Zjk0YzQ4Jmxhbmc9bmJfTk8ifQ%3D%3D,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://frifagbevegelse.no/?app=NeoDirect&com=37/8/1de682d2a5&payload=eyJzd19wYXRoIjoiLz9hcHA9TmVvRGlyZWN0JmNvbT0zNy84LzFkZTY4MmQyYTUiLCJwcm9kdWN0TmFtZSI6IjQyOjIzIiwicHVzaFVybCI6Imh0dHBzOi8vcHVzaHNlcnZlci5sb21lZGlhLm5vL25lb3B1c2gvc3Vic2NyaWJlIiwicHVzaEtleSI6IkJOcmdmeU9DMUtLRGx0VkdILThwUXJRQlM5dENFVWFfeGxyNUJCTU5mOWd6VkpHSUJQS0pRdFhaQnBkWnhhMTBfVmpRQ1FpUXRkZ3g4dFhMNU1qaUlJUSIsIm9mZmxpbmVfcGF0aCI6Ii8%2FYXBwPU5lb0RpcmVjdCZjb209MzcvOS81YWU2Zjk0YzQ4Jmxhbmc9bmJfTk8ifQ%3D%3D"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://schoolsbuddy.net/service-worker.js,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://schoolsbuddy.net/service-worker.js"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://sukabumiupdate.com/anymind-sw.js,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://sukabumiupdate.com/anymind-sw.js"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://www.doublealpha.biz/service-worker.js,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://www.doublealpha.biz/service-worker.js"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://www.promart.pe/files/service-worker.js,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://www.promart.pe/files/service-worker.js"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://ancuong.com/sw.js,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://ancuong.com/sw.js"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://monrepos.golf/?wp_service_worker=1,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://monrepos.golf/?wp_service_worker=1"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://studio-jt.co.kr/?wp_service_worker=1,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://studio-jt.co.kr/?wp_service_worker=1"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://www.myludo.fr/service-worker.js,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://www.myludo.fr/service-worker.js"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://www.tripadvisor.co.il/ServiceWorker?render,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://www.tripadvisor.co.il/ServiceWorker?render"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://www.yves-rocher.pl/service-worker,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://www.yves-rocher.pl/service-worker"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://www.sptulsian.com/firebase-messaging-sw.js,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://www.sptulsian.com/firebase-messaging-sw.js"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://www.kopykitab.com/service-worker.js?v=2,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://www.kopykitab.com/service-worker.js?v=2"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://www.popdust.com/sw.js,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://www.popdust.com/sw.js"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://ok.ru/app.js,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://ok.ru/app.js"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://www.tripadvisor.it/ServiceWorker?render,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://www.tripadvisor.it/ServiceWorker?render"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
